"Date Heure, GMT+01:00","Temp., °C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Température)","Temp., °C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Température)","Temp., °C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Température)","Temp., °C (LGR S/N: 10117166, SEN S/N: 10117166, LBL: Température)"
07/08/16 05:00:00 PM,15.414,14.577,14.266,13.978
07/08/16 05:15:00 PM,15.461,14.601,14.29,13.978
07/08/16 05:30:00 PM,15.533,14.649,14.29,13.978
07/08/16 05:45:00 PM,15.581,14.673,14.314,14.002
07/08/16 06:00:00 PM,15.629,14.697,14.314,14.002
07/08/16 06:15:00 PM,15.676,14.745,14.337,14.002
07/08/16 06:30:00 PM,15.724,14.768,14.361,14.026
07/08/16 06:45:00 PM,15.772,14.792,14.361,14.026
07/08/16 07:00:00 PM,15.843,14.84,14.385,14.026
07/08/16 07:15:00 PM,15.891,14.864,14.409,14.026
07/08/16 07:30:00 PM,15.915,14.888,14.433,14.05
07/08/16 07:45:00 PM,15.963,14.936,14.457,14.05
07/08/16 08:00:00 PM,16.01,14.96,14.457,14.05
07/08/16 08:15:00 PM,16.034,14.984,14.481,14.074
07/08/16 08:30:00 PM,16.058,15.031,14.505,14.074
07/08/16 08:45:00 PM,16.082,15.055,14.529,14.074
07/08/16 09:00:00 PM,16.106,15.079,14.553,14.098
07/08/16 09:15:00 PM,16.129,15.103,14.553,14.098
07/08/16 09:30:00 PM,16.129,15.127,14.577,14.122
07/08/16 09:45:00 PM,16.129,15.151,14.601,14.122
07/08/16 10:00:00 PM,16.129,15.175,14.625,14.122
07/08/16 10:15:00 PM,16.129,15.199,14.649,14.146
07/08/16 10:30:00 PM,16.129,15.223,14.649,14.17
07/08/16 10:45:00 PM,16.106,15.247,14.673,14.17
07/08/16 11:00:00 PM,16.106,15.247,14.697,14.194
07/08/16 11:15:00 PM,16.082,15.27,14.697,14.194
07/08/16 11:30:00 PM,16.058,15.27,14.721,14.194
07/08/16 11:45:00 PM,16.058,15.294,14.721,14.218
07/09/16 12:00:00 AM,16.034,15.294,14.745,14.218
07/09/16 12:15:00 AM,16.01,15.294,14.768,14.242
07/09/16 12:30:00 AM,15.986,15.294,14.768,14.242
07/09/16 12:45:00 AM,15.963,15.318,14.768,14.266
07/09/16 01:00:00 AM,15.939,15.294,14.792,14.29
07/09/16 01:15:00 AM,15.915,15.294,14.792,14.29
07/09/16 01:30:00 AM,15.891,15.294,14.816,14.29
07/09/16 01:45:00 AM,15.843,15.294,14.816,14.314
07/09/16 02:00:00 AM,15.796,15.294,14.816,14.314
07/09/16 02:15:00 AM,15.772,15.294,14.84,14.314
07/09/16 02:30:00 AM,15.724,15.294,14.84,14.337
07/09/16 02:45:00 AM,15.7,15.294,14.84,14.337
07/09/16 03:00:00 AM,15.652,15.27,14.84,14.337
07/09/16 03:15:00 AM,15.605,15.27,14.84,14.361
07/09/16 03:30:00 AM,15.557,15.247,14.84,14.361
07/09/16 03:45:00 AM,15.509,15.247,14.864,14.361
07/09/16 04:00:00 AM,15.485,15.223,14.84,14.361
07/09/16 04:15:00 AM,15.438,15.223,14.864,14.385
07/09/16 04:30:00 AM,15.39,15.199,14.84,14.385
07/09/16 04:45:00 AM,15.366,15.175,14.864,14.385
07/09/16 05:00:00 AM,15.318,15.175,14.84,14.385
07/09/16 05:15:00 AM,15.27,15.151,14.84,14.385
07/09/16 05:30:00 AM,15.223,15.127,14.84,14.385
07/09/16 05:45:00 AM,15.175,15.127,14.84,14.409
07/09/16 06:00:00 AM,15.127,15.103,14.816,14.409
07/09/16 06:15:00 AM,15.103,15.079,14.816,14.409
07/09/16 06:30:00 AM,15.055,15.055,14.816,14.409
07/09/16 06:45:00 AM,15.008,15.031,14.816,14.409
07/09/16 07:00:00 AM,14.96,15.008,14.792,14.409
07/09/16 07:15:00 AM,14.936,14.984,14.792,14.409
07/09/16 07:30:00 AM,14.912,14.96,14.792,14.409
07/09/16 07:45:00 AM,14.864,14.936,14.768,14.409
07/09/16 08:00:00 AM,14.84,14.936,14.768,14.409
07/09/16 08:15:00 AM,14.84,14.912,14.745,14.409
07/09/16 08:30:00 AM,14.792,14.888,14.745,14.409
07/09/16 08:45:00 AM,14.792,14.864,14.745,14.409
07/09/16 09:00:00 AM,14.768,14.84,14.721,14.409
07/09/16 09:15:00 AM,14.768,14.816,14.721,14.385
07/09/16 09:30:00 AM,14.745,14.816,14.721,14.385
07/09/16 09:45:00 AM,14.745,14.792,14.697,14.385
07/09/16 10:00:00 AM,14.721,14.768,14.673,14.385
07/09/16 10:15:00 AM,14.721,14.768,14.673,14.385
07/09/16 10:30:00 AM,14.721,14.768,14.673,14.385
07/09/16 10:45:00 AM,14.721,14.745,14.673,14.361
07/09/16 11:00:00 AM,14.721,14.721,14.649,14.361
07/09/16 11:15:00 AM,14.721,14.721,14.649,14.361
07/09/16 11:30:00 AM,14.745,14.721,14.625,14.361
07/09/16 11:45:00 AM,14.745,14.697,14.625,14.361
07/09/16 12:00:00 PM,14.768,14.697,14.625,14.361
07/09/16 12:15:00 PM,14.768,14.697,14.625,14.361
07/09/16 12:30:00 PM,14.792,14.673,14.601,14.337
07/09/16 12:45:00 PM,14.816,14.673,14.601,14.337
07/09/16 01:00:00 PM,14.84,14.673,14.601,14.337
07/09/16 01:15:00 PM,14.864,14.673,14.577,14.337
07/09/16 01:30:00 PM,14.888,14.673,14.577,14.337
07/09/16 01:45:00 PM,14.912,14.697,14.577,14.337
07/09/16 02:00:00 PM,14.96,14.697,14.577,14.337
07/09/16 02:15:00 PM,15.008,14.697,14.577,14.337
07/09/16 02:30:00 PM,15.031,14.697,14.577,14.314
07/09/16 02:45:00 PM,15.079,14.721,14.577,14.314
07/09/16 03:00:00 PM,15.103,14.721,14.577,14.314
07/09/16 03:15:00 PM,15.151,14.721,14.577,14.314
07/09/16 03:30:00 PM,15.175,14.745,14.577,14.314
07/09/16 03:45:00 PM,15.223,14.768,14.577,14.314
07/09/16 04:00:00 PM,15.27,14.768,14.577,14.314
07/09/16 04:15:00 PM,15.318,14.792,14.577,14.314
07/09/16 04:30:00 PM,15.366,14.816,14.577,14.314
07/09/16 04:45:00 PM,15.39,14.816,14.577,14.29
07/09/16 05:00:00 PM,15.438,14.84,14.601,14.29
07/09/16 05:15:00 PM,15.485,14.864,14.601,14.29
07/09/16 05:30:00 PM,15.533,14.888,14.601,14.29
07/09/16 05:45:00 PM,15.581,14.912,14.625,14.29
07/09/16 06:00:00 PM,15.629,14.936,14.625,14.29
07/09/16 06:15:00 PM,15.676,14.96,14.649,14.29
07/09/16 06:30:00 PM,15.724,14.984,14.649,14.29
07/09/16 06:45:00 PM,15.796,15.008,14.649,14.29
07/09/16 07:00:00 PM,15.843,15.031,14.673,14.29
07/09/16 07:15:00 PM,15.891,15.055,14.673,14.29
07/09/16 07:30:00 PM,15.915,15.079,14.697,14.29
07/09/16 07:45:00 PM,15.963,15.103,14.697,14.29
07/09/16 08:00:00 PM,16.01,15.127,14.721,14.29
07/09/16 08:15:00 PM,16.034,15.151,14.721,14.29
07/09/16 08:30:00 PM,16.082,15.175,14.745,14.29
07/09/16 08:45:00 PM,16.106,15.199,14.768,14.314
07/09/16 09:00:00 PM,16.153,15.223,14.768,14.314
07/09/16 09:15:00 PM,16.177,15.27,14.792,14.314
07/09/16 09:30:00 PM,16.177,15.27,14.792,14.314
07/09/16 09:45:00 PM,16.201,15.294,14.816,14.314
07/09/16 10:00:00 PM,16.201,15.318,14.84,14.314
07/09/16 10:15:00 PM,16.225,15.342,14.84,14.337
07/09/16 10:30:00 PM,16.225,15.366,14.864,14.337
07/09/16 10:45:00 PM,16.225,15.39,14.888,14.337
07/09/16 11:00:00 PM,16.225,15.414,14.888,14.314
07/09/16 11:15:00 PM,16.225,15.438,14.912,14.337
07/09/16 11:30:00 PM,16.225,15.438,14.912,14.337
07/09/16 11:45:00 PM,16.201,15.438,14.936,14.361
07/10/16 12:00:00 AM,16.201,15.461,14.936,14.337
07/10/16 12:15:00 AM,16.177,15.461,14.96,14.337
07/10/16 12:30:00 AM,16.177,15.461,14.96,14.361
07/10/16 12:45:00 AM,16.153,15.485,14.984,14.361
07/10/16 01:00:00 AM,16.129,15.485,14.984,14.361
07/10/16 01:15:00 AM,16.106,15.485,15.008,14.385
07/10/16 01:30:00 AM,16.082,15.485,15.008,14.481
07/10/16 01:45:00 AM,16.058,15.485,15.008,14.481
07/10/16 02:00:00 AM,16.034,15.485,15.031,14.505
07/10/16 02:15:00 AM,16.01,15.485,15.031,14.505
07/10/16 02:30:00 AM,15.986,15.485,15.055,14.505
07/10/16 02:45:00 AM,15.939,15.485,15.055,14.505
07/10/16 03:00:00 AM,15.915,15.485,15.055,14.529
07/10/16 03:15:00 AM,15.891,15.485,15.055,14.529
07/10/16 03:30:00 AM,15.843,15.461,15.055,14.529
07/10/16 03:45:00 AM,15.796,15.461,15.055,14.529
07/10/16 04:00:00 AM,15.748,15.438,15.055,14.529
07/10/16 04:15:00 AM,15.724,15.438,15.055,14.553
07/10/16 04:30:00 AM,15.676,15.438,15.079,14.553
07/10/16 04:45:00 AM,15.652,15.414,15.055,14.553
07/10/16 05:00:00 AM,15.605,15.39,15.055,14.553
07/10/16 05:15:00 AM,15.557,15.39,15.055,14.553
07/10/16 05:30:00 AM,15.509,15.366,15.055,14.553
07/10/16 05:45:00 AM,15.461,15.342,15.055,14.577
07/10/16 06:00:00 AM,15.438,15.342,15.055,14.577
07/10/16 06:15:00 AM,15.39,15.318,15.055,14.577
07/10/16 06:30:00 AM,15.342,15.294,15.031,14.577
07/10/16 06:45:00 AM,15.294,15.27,15.031,14.577
07/10/16 07:00:00 AM,15.27,15.27,15.031,14.577
07/10/16 07:15:00 AM,15.223,15.247,15.031,14.577
07/10/16 07:30:00 AM,15.199,15.223,15.008,14.577
07/10/16 07:45:00 AM,15.175,15.199,15.008,14.577
07/10/16 08:00:00 AM,15.151,15.175,14.984,14.577
07/10/16 08:15:00 AM,15.127,15.151,14.984,14.577
07/10/16 08:30:00 AM,15.103,15.151,14.984,14.577
07/10/16 08:45:00 AM,15.079,15.127,14.96,14.577
07/10/16 09:00:00 AM,15.055,15.103,14.96,14.577
07/10/16 09:15:00 AM,15.055,15.079,14.96,14.577
07/10/16 09:30:00 AM,15.055,15.055,14.936,14.577
07/10/16 09:45:00 AM,15.031,15.055,14.936,14.577
07/10/16 10:00:00 AM,15.031,15.031,14.936,14.553
07/10/16 10:15:00 AM,15.031,15.031,14.912,14.553
07/10/16 10:30:00 AM,15.031,15.008,14.912,14.553
07/10/16 10:45:00 AM,15.031,15.008,14.888,14.553
07/10/16 11:00:00 AM,15.055,14.984,14.888,14.553
07/10/16 11:15:00 AM,15.055,14.984,14.888,14.553
07/10/16 11:30:00 AM,15.079,14.96,14.864,14.529
07/10/16 11:45:00 AM,15.103,14.96,14.864,14.529
07/10/16 12:00:00 PM,15.127,14.96,14.864,14.529
07/10/16 12:15:00 PM,15.151,14.96,14.864,14.529
07/10/16 12:30:00 PM,15.175,14.96,14.84,14.529
07/10/16 12:45:00 PM,15.199,14.96,14.84,14.505
07/10/16 01:00:00 PM,15.247,14.984,14.84,14.505
07/10/16 01:15:00 PM,15.294,14.96,14.84,14.529
07/10/16 01:30:00 PM,15.318,14.984,14.84,14.529
07/10/16 01:45:00 PM,15.366,14.984,14.816,14.529
07/10/16 02:00:00 PM,15.414,15.008,14.816,14.529
07/10/16 02:15:00 PM,15.438,15.008,14.816,14.529
07/10/16 02:30:00 PM,15.485,15.031,14.816,14.529
07/10/16 02:45:00 PM,15.533,15.031,14.84,14.529
07/10/16 03:00:00 PM,15.581,15.055,14.84,14.505
07/10/16 03:15:00 PM,15.652,15.079,14.84,14.505
07/10/16 03:30:00 PM,15.7,15.079,14.84,14.529
07/10/16 03:45:00 PM,15.748,15.103,14.84,14.529
07/10/16 04:00:00 PM,15.796,15.127,14.864,14.529
07/10/16 04:15:00 PM,15.867,15.151,14.864,14.505
07/10/16 04:30:00 PM,15.915,15.175,14.864,14.505
07/10/16 04:45:00 PM,15.986,15.199,14.864,14.529
07/10/16 05:00:00 PM,16.034,15.223,14.888,14.529
07/10/16 05:15:00 PM,16.082,15.247,14.912,14.529
07/10/16 05:30:00 PM,16.129,15.27,14.912,14.529
07/10/16 05:45:00 PM,16.177,15.294,14.912,14.529
07/10/16 06:00:00 PM,16.225,15.342,14.936,14.529
07/10/16 06:15:00 PM,16.296,15.366,14.936,14.529
07/10/16 06:30:00 PM,16.344,15.39,14.96,14.529
07/10/16 06:45:00 PM,16.392,15.414,14.984,14.553
07/10/16 07:00:00 PM,16.439,15.438,14.984,14.553
07/10/16 07:15:00 PM,16.487,15.485,15.008,14.553
07/10/16 07:30:00 PM,16.534,15.509,15.031,14.553
07/10/16 07:45:00 PM,16.582,15.533,15.031,14.577
07/10/16 08:00:00 PM,16.606,15.581,15.055,14.577
07/10/16 08:15:00 PM,16.654,15.605,15.079,14.577
07/10/16 08:30:00 PM,16.677,15.629,15.079,14.601
07/10/16 08:45:00 PM,16.701,15.652,15.103,14.601
07/10/16 09:00:00 PM,16.725,15.676,15.127,14.601
07/10/16 09:15:00 PM,16.749,15.7,15.127,14.625
07/10/16 09:30:00 PM,16.749,15.748,15.151,14.625
07/10/16 09:45:00 PM,16.773,15.748,15.175,14.649
07/10/16 10:00:00 PM,16.773,15.796,15.199,14.649
07/10/16 10:15:00 PM,16.773,15.819,15.199,14.649
07/10/16 10:30:00 PM,16.796,15.843,15.223,14.673
07/10/16 10:45:00 PM,16.773,15.843,15.247,14.673
07/10/16 11:00:00 PM,16.773,15.867,15.247,14.673
07/10/16 11:15:00 PM,16.773,15.891,15.27,14.697
07/10/16 11:30:00 PM,16.773,15.891,15.294,14.697
07/10/16 11:45:00 PM,16.749,15.915,15.318,14.721
07/11/16 12:00:00 AM,16.749,15.915,15.318,14.721
07/11/16 12:15:00 AM,16.749,15.915,15.342,14.721
07/11/16 12:30:00 AM,16.725,15.939,15.342,14.745
07/11/16 12:45:00 AM,16.701,15.939,15.342,14.745
07/11/16 01:00:00 AM,16.677,15.939,15.366,14.768
07/11/16 01:15:00 AM,16.677,15.963,15.366,14.768
07/11/16 01:30:00 AM,16.654,15.963,15.39,14.792
07/11/16 01:45:00 AM,16.63,15.963,15.39,14.792
07/11/16 02:00:00 AM,16.606,15.963,15.414,14.792
07/11/16 02:15:00 AM,16.582,15.963,15.414,14.816
07/11/16 02:30:00 AM,16.558,15.963,15.414,14.816
07/11/16 02:45:00 AM,16.511,15.939,15.438,14.816
07/11/16 03:00:00 AM,16.487,15.939,15.438,14.84
07/11/16 03:15:00 AM,16.463,15.939,15.438,14.84
07/11/16 03:30:00 AM,16.439,15.939,15.438,14.864
07/11/16 03:45:00 AM,16.392,15.939,15.438,14.864
07/11/16 04:00:00 AM,16.368,15.915,15.438,14.864
07/11/16 04:15:00 AM,16.32,15.915,15.438,14.864
07/11/16 04:30:00 AM,16.296,15.915,15.438,14.864
07/11/16 04:45:00 AM,16.249,15.891,15.438,14.888
07/11/16 05:00:00 AM,16.225,15.891,15.438,14.888
07/11/16 05:15:00 AM,16.201,15.867,15.438,14.888
07/11/16 05:30:00 AM,16.153,15.867,15.438,14.888
07/11/16 05:45:00 AM,16.106,15.843,15.438,14.912
07/11/16 06:00:00 AM,16.082,15.843,15.438,14.912
07/11/16 06:15:00 AM,16.034,15.819,15.438,14.912
07/11/16 06:30:00 AM,16.01,15.772,15.438,14.912
07/11/16 06:45:00 AM,15.963,15.772,15.438,14.912
07/11/16 07:00:00 AM,15.939,15.748,15.438,14.912
07/11/16 07:15:00 AM,15.915,15.748,15.438,14.912
07/11/16 07:30:00 AM,15.867,15.724,15.414,14.912
07/11/16 07:45:00 AM,15.843,15.7,15.414,14.912
07/11/16 08:00:00 AM,15.796,15.676,15.414,14.936
07/11/16 08:15:00 AM,15.772,15.676,15.414,14.912
07/11/16 08:30:00 AM,15.748,15.652,15.39,14.912
07/11/16 08:45:00 AM,15.724,15.629,15.39,14.936
07/11/16 09:00:00 AM,15.7,15.629,15.39,14.912
07/11/16 09:15:00 AM,15.676,15.605,15.39,14.912
07/11/16 09:30:00 AM,15.652,15.581,15.366,14.912
07/11/16 09:45:00 AM,15.629,15.581,15.342,14.912
07/11/16 10:00:00 AM,15.605,15.557,15.342,14.912
07/11/16 10:15:00 AM,15.605,15.533,15.342,14.912
07/11/16 10:30:00 AM,15.581,15.533,15.318,14.912
07/11/16 10:45:00 AM,15.557,15.509,15.318,14.912
07/11/16 11:00:00 AM,15.557,15.485,15.318,14.912
07/11/16 11:15:00 AM,15.533,15.485,15.294,14.912
07/11/16 11:30:00 AM,15.533,15.461,15.294,14.912
07/11/16 11:45:00 AM,15.533,15.461,15.294,14.888
07/11/16 12:00:00 PM,15.509,15.438,15.294,14.888
07/11/16 12:15:00 PM,15.509,15.438,15.27,14.888
07/11/16 12:30:00 PM,15.509,15.438,15.27,14.912
07/11/16 12:45:00 PM,15.485,15.414,15.247,14.888
07/11/16 01:00:00 PM,15.485,15.414,15.247,14.888
07/11/16 01:15:00 PM,15.485,15.39,15.247,14.888
07/11/16 01:30:00 PM,15.485,15.39,15.247,14.888
07/11/16 01:45:00 PM,15.485,15.39,15.223,14.864
07/11/16 02:00:00 PM,15.485,15.366,15.223,14.864
07/11/16 02:15:00 PM,15.485,15.366,15.223,14.864
07/11/16 02:30:00 PM,15.485,15.366,15.199,14.864
07/11/16 02:45:00 PM,15.509,15.342,15.223,14.864
07/11/16 03:00:00 PM,15.509,15.366,15.199,14.864
07/11/16 03:15:00 PM,15.509,15.342,15.199,14.864
07/11/16 03:30:00 PM,15.509,15.342,15.199,14.84
07/11/16 03:45:00 PM,15.509,15.342,15.175,14.84
07/11/16 04:00:00 PM,15.533,15.342,15.175,14.84
07/11/16 04:15:00 PM,15.533,15.342,15.175,14.84
07/11/16 04:30:00 PM,15.533,15.342,15.175,14.84
07/11/16 04:45:00 PM,15.557,15.318,15.175,14.84
07/11/16 05:00:00 PM,15.557,15.342,15.175,14.84
07/11/16 05:15:00 PM,15.581,15.342,15.175,14.816
07/11/16 05:30:00 PM,15.581,15.342,15.151,14.816
07/11/16 05:45:00 PM,15.581,15.342,15.151,14.816
07/11/16 06:00:00 PM,15.581,15.342,15.151,14.816
07/11/16 06:15:00 PM,15.605,15.342,15.151,14.816
07/11/16 06:30:00 PM,15.605,15.342,15.151,14.816
07/11/16 06:45:00 PM,15.605,15.342,15.151,14.816
07/11/16 07:00:00 PM,15.629,15.342,15.151,14.816
07/11/16 07:15:00 PM,15.629,15.342,15.151,14.816
07/11/16 07:30:00 PM,15.629,15.342,15.151,14.816
07/11/16 07:45:00 PM,15.629,15.342,15.151,14.816
07/11/16 08:00:00 PM,15.629,15.342,15.151,14.816
07/11/16 08:15:00 PM,15.629,15.342,15.151,14.816
07/11/16 08:30:00 PM,15.629,15.342,15.151,14.816
07/11/16 08:45:00 PM,15.629,15.342,15.151,14.816
07/11/16 09:00:00 PM,15.629,15.366,15.151,14.792
07/11/16 09:15:00 PM,15.629,15.366,15.151,14.816
07/11/16 09:30:00 PM,15.629,15.342,15.151,14.792
07/11/16 09:45:00 PM,15.629,15.366,15.151,14.816
07/11/16 10:00:00 PM,15.605,15.366,15.151,14.792
07/11/16 10:15:00 PM,15.581,15.366,15.151,14.792
07/11/16 10:30:00 PM,15.581,15.342,15.151,14.792
07/11/16 10:45:00 PM,15.557,15.342,15.151,14.792
07/11/16 11:00:00 PM,15.533,15.342,15.151,14.792
07/11/16 11:15:00 PM,15.533,15.342,15.151,14.792
07/11/16 11:30:00 PM,15.509,15.342,15.151,14.792
07/11/16 11:45:00 PM,15.485,15.342,15.151,14.792
07/12/16 12:00:00 AM,15.461,15.342,15.151,14.792
07/12/16 12:15:00 AM,15.438,15.318,15.151,14.792
07/12/16 12:30:00 AM,15.414,15.318,15.151,14.816
07/12/16 12:45:00 AM,15.39,15.294,15.151,14.792
07/12/16 01:00:00 AM,15.366,15.294,15.127,14.792
07/12/16 01:15:00 AM,15.342,15.294,15.127,14.792
07/12/16 01:30:00 AM,15.318,15.27,15.127,14.792
07/12/16 01:45:00 AM,15.294,15.27,15.127,14.792
07/12/16 02:00:00 AM,15.247,15.247,15.103,14.792
07/12/16 02:15:00 AM,15.223,15.247,15.103,14.792
07/12/16 02:30:00 AM,15.199,15.223,15.103,14.792
07/12/16 02:45:00 AM,15.175,15.223,15.103,14.792
07/12/16 03:00:00 AM,15.151,15.199,15.103,14.792
07/12/16 03:15:00 AM,15.103,15.199,15.103,14.792
07/12/16 03:30:00 AM,15.079,15.175,15.079,14.768
07/12/16 03:45:00 AM,15.055,15.151,15.079,14.792
07/12/16 04:00:00 AM,15.008,15.151,15.079,14.768
07/12/16 04:15:00 AM,14.984,15.127,15.055,14.768
07/12/16 04:30:00 AM,14.96,15.103,15.055,14.768
07/12/16 04:45:00 AM,14.912,15.103,15.055,14.768
07/12/16 05:00:00 AM,14.888,15.079,15.031,14.768
07/12/16 05:15:00 AM,14.864,15.055,15.031,14.768
07/12/16 05:30:00 AM,14.816,15.031,15.031,14.745
07/12/16 05:45:00 AM,14.792,15.008,15.008,14.745
07/12/16 06:00:00 AM,14.768,15.008,15.008,14.745
07/12/16 06:15:00 AM,14.745,14.984,14.984,14.745
07/12/16 06:30:00 AM,14.697,14.96,14.984,14.745
07/12/16 06:45:00 AM,14.673,14.936,14.96,14.721
07/12/16 07:00:00 AM,14.649,14.936,14.96,14.721
07/12/16 07:15:00 AM,14.625,14.912,14.936,14.721
07/12/16 07:30:00 AM,14.601,14.888,14.936,14.721
07/12/16 07:45:00 AM,14.577,14.864,14.912,14.697
07/12/16 08:00:00 AM,14.553,14.864,14.912,14.697
07/12/16 08:15:00 AM,14.529,14.84,14.888,14.697
07/12/16 08:30:00 AM,14.529,14.816,14.888,14.697
07/12/16 08:45:00 AM,14.505,14.792,14.864,14.697
07/12/16 09:00:00 AM,14.505,14.768,14.864,14.673
07/12/16 09:15:00 AM,14.481,14.768,14.84,14.673
07/12/16 09:30:00 AM,14.481,14.745,14.84,14.673
07/12/16 09:45:00 AM,14.457,14.745,14.816,14.649
07/12/16 10:00:00 AM,14.457,14.721,14.816,14.649
07/12/16 10:15:00 AM,14.457,14.697,14.792,14.649
07/12/16 10:30:00 AM,15.008,14.792,14.816,14.649
07/12/16 10:45:00 AM,17.32,17.296,17.034,17.13
